layer,category,indomain,image_name,decode_url,image_urls
3.0,6,0,i-img720x480-1642745646l3vn5h1945.jpg,456666,https://auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0301/users/95c4d570b28c9fdeb9bd6d5410d2c15d0c2b830e/i-img720x480-1642745646l3vn5h1945.jpg
3.0,6,1,QRCode2 (1).png,http://24h.m.pchome.com.tw/appget.php,https://fs-c.ecimg.tw/img/activity/v1/AC53320/AC53320955/assets/img/QRCode2.png
3.0,6,0,qrCovid.png,https://paypay.onelink.me/U7U6/bf271dfc?pid=paypayinsurance&af_dp=paypay%3A%2F%2Fminiapp&appId=a_7ExFVo7tPt&redirectUrl=https%3A%2F%2Fapp.paypay-insurance.co.jp%2Fplan-select%2Fcovid%3Futm_source%3Dpphs%26utm_medium%3Dlp%26utm_campaign%3Dcovid,https://assets.paypay-insurance.co.jp/promotion/app/product/images/qrCovid.png
3.0,6,1,qr_code.jpg,https://lin.ee/BujwdVt,https://www.citibank.com.tw/sim/zh-tw/images/qr_code.jpg
3.0,6,1,pc_img_qrCode.png,https://payment.yahoo.co.jp/,https://s.yimg.jp/images/payment/guide/pc_img_qrCode.png?v=20170227
3.0,6,1,qr-android.jpg,https://play.google.com/store/apps/details?id=com.fetself,https://enterprise.fetnet.net/content/dam/fetnet/user_resource/ebu/images/help-center/qr-android.jpg
3.0,6,1,qr-ios.jpg,https://apps.apple.com/tw/app/%E9%81%A0%E5%82%B3%E8%A1%8C%E5%8B%95%E5%AE%A2%E6%9C%8D/id568831223,https://enterprise.fetnet.net/content/dam/fetnet/user_resource/ebu/images/help-center/qr-ios.jpg
3.0,6,0,img_255_0_0 (1).jpg,https://forms.gle/t8TXmvY996Rgngfm6,https://w6.pchome.com.tw/img/index_2019/img_255_0_0.jpg?t=1657967492
3.0,6,0,img_255_0_0 (1).jpg,https://forms.gle/t8TXmvY996Rgngfm6,https://w6.pchome.com.tw/img/index_2019/img_255_0_0.jpg?t=1657971092
3.0,6,0,i-img1200x1200-1657607928rjlsxw8033.jpg,464999,https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0307/users/e4bfaa668c79a1da22fda69984998af6182f4550/i-img1200x1200-1657607928rjlsxw8033.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200
3.0,6,0,i-img640x480-1657690660pgv6yq64961.jpg,078414,https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0307/users/a94ee3227610618c3a07720a01dc79bdcfb3313e/i-img640x480-1657690660pgv6yq64961.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200
3.0,6,1,0526162946_628f2c6a754c7.jpg,984695,https://trg-land.com/html/upload/save_image/0526162946_628f2c6a754c7.jpg
3.0,6,1,qr_mobile (1).png,http://www.rapala.co.jp/mobile/index.html,http://www.rapala.co.jp/_src/sc8301/qr_mobile.png
3.0,6,1,qr_eshop.png,http://rapala-e-shop.com,http://www.rapala.co.jp/_src/sc8302/qr_eshop.png
3.0,6,0,s636153.jpg,https://www.surveycake.com/s/ZLXGd,https://img.shopping.friday.tw/cmsimg/14ea1a4e/438c4d93/8c58d7b6/e4519454/s636153.jpg
3.0,6,0,img_255_0_0 (1).jpg,https://forms.gle/t8TXmvY996Rgngfm6,https://w6.pchome.com.tw/img/index_2019/img_255_0_0.jpg?t=1657989065
3.0,6,1,QRcode_line.png,https://line.me/R/ti/p/%40700cfdpq,http://4c.pchome.com.tw/campaign/2019/EMBA37/img/QRcode_line.png
3.0,6,1,QRcode_line (1).png,https://line.me/R/ti/p/%40700cfdpq,http://4c.pchome.com.tw/campaign/2019/EMBA39/img/QRcode_line.png
3.0,6,1,QRcode_line (1).png,https://line.me/R/ti/p/%40700cfdpq,http://4c.pchome.com.tw/campaign/2019/EMBA38/img/QRcode_line.png
3.0,6,0,footer-app-qrcode.svg,http://onelink.to/ugvxeu,https://cimg.pchome.co.th/res/other/coth/img/footer/footer-app-qrcode.svg?time=202206290001
3.0,6,0,72cad9e1f9ae79872b8d6ac34fc2851c.png,http://onelink.to/ugvxeu,https://cimg.pchome.co.th/market/group/72cad9e1f9ae79872b8d6ac34fc2851c.png
3.0,6,0,2f2b265625d76a6704b08093c652fd79.png,https://line.me/R/ti/p/TIfoC1aZDC,https://cimg.pchome.co.th/market/group/2f2b265625d76a6704b08093c652fd79.png
3.0,6,0,869984f8baf167efc8123bf85fc1ccb4.png,https://line.me/R/ti/p/TIfoC1aZDC,https://cimg.pchome.co.th/market/group/869984f8baf167efc8123bf85fc1ccb4.png
3.0,6,1,002m.png,https://goo.gl/VsqQ6e,https://www.piapp.com.tw/assets/new_websit_2016/trade/images/kv/002m.png
3.0,6,1,btn_qrcode_mcht_ios.jpg,https://apps.apple.com/tw/app/pi-%E5%BA%97%E5%AE%B6%E5%8A%A9%E6%89%8B/id1484070704,https://www.piapp.com.tw/assets/new_websit_2016/trade/images/btn_qrcode_mcht_ios.jpg
3.0,6,1,btn_qrcode_mcht_android.jpg,https://play.google.com/store/apps/details?id=tw.com.pchome.android.merchant&hl=en_US&gl=US,https://www.piapp.com.tw/assets/new_websit_2016/trade/images/btn_qrcode_mcht_android.jpg
3.0,6,1,pi_pay_later.png,https://itunes.apple.com/tw/app/pi-%E8%A1%8C%E5%8B%95%E9%8C%A2%E5%8C%85/id975840583?l=zh&mt=8,https://www.piapp.com.tw/assets/new_websit_2016/personal/images/kv/pi_pay_later.png
3.0,6,1,sectionA4.png,www.piapp.com.tw/app/download/qrcode,https://www.piapp.com.tw/assets/new_websit_2016/personal/images/sectionA4.png
3.0,6,1,btn_qrcode.png,www.piapp.com.tw/app/download/qrcode,https://www.piapp.com.tw/assets/new_websit_2016/personal/images/btn_qrcode.png
3.0,6,1,1709d45562590a4ba8efcd828502.png,https://www.youtube.com/shorts/pARY_k65qFI,https://www.interpay.com.tw/share/css/images/banner/donation/1709d45562590a4ba8efcd828502.png
3.0,6,1,QrCode (1).png,https://fri.page.link/mm-download-event,https://event.shopping.friday.tw/event/20210901-event/images/QrCode.png
3.0,6,0,6125e1551f5892_28130318.jpg,https://fri.page.link/mm-appfirstbuy-download,https://hiiir-fastdeliever.s3.amazonaws.com/_images/images/MKT_event/MEM/20210901-appfirstbuy/6125e1551f5892_28130318.jpg
3.0,6,1,TN-TW-APPLE_APP.png,https://itunes.apple.com/tw/app/technews/id977901175?l=zh,https://img.technews.tw/wp-content/themes/twentytwelve/images/TN-TW-APPLE_APP.png
3.0,6,1,TN-TW-Android_APP.png,https://play.google.com/store/apps/details?id=com.technews.tw,https://img.technews.tw/wp-content/themes/twentytwelve/images/TN-TW-Android_APP.png
3.0,6,0,img_255_0_0 (1).jpg,https://forms.gle/t8TXmvY996Rgngfm6,https://w6.pchome.com.tw/img/index_2019/img_255_0_0.jpg?t=1658059287
3.0,6,0,s042142.jpg,https://www.lifestyler.com.tw/PhilipsMember/NewActivity.aspx?nat=1,https://img.shopping.friday.tw/cmsimg/58e562cd/140c49c4/a8217a58/126648ec/s042142.jpg
3.0,6,0,img_255_0_0 (1).jpg,https://forms.gle/t8TXmvY996Rgngfm6,https://w6.pchome.com.tw/img/index_2019/img_255_0_0.jpg?t=1658066494
3.0,6,1,QRCode2 (1).png,http://24h.m.pchome.com.tw/appget.php,https://fs-f.ecimg.tw/img/activity/v1/AC53320/AC53320955/assets/img/QRCode2.png
3.0,6,0,img_255_0_0 (1).jpg,https://forms.gle/t8TXmvY996Rgngfm6,https://w6.pchome.com.tw/img/index_2019/img_255_0_0.jpg?t=1658089888
3.0,6,0,img_255_0_0 (1).jpg,https://forms.gle/t8TXmvY996Rgngfm6,https://w6.pchome.com.tw/img/index_2019/img_255_0_0.jpg?t=1658091712
3.0,6,0,img_255_0_0 (1).jpg,https://forms.gle/t8TXmvY996Rgngfm6,https://w6.pchome.com.tw/img/index_2019/img_255_0_0.jpg?t=1658095284
3.0,6,0,cover1334-01.jpg,https://reurl.cc/NZKyrm,https://doqvf81n9htmm.cloudfront.net/data/shenlin_127/cover1334-01.jpg
3.0,6,1,20220627_092220966B06g1.jpg,https://reurl.cc/ErQQvm,https://www.career.com.tw/BKUserUpload/BannerFileDis/20220627_092220966B06g1.jpg
3.0,6,1,20220627_091943979222o4.png,https://www.facebook.com/qr/113376981315352,https://www.career.com.tw/BKUserUpload/BannerFileDis/20220627_091943979222o4.png
3.0,6,1,20220627_091943979222o4.png,https://reurl.cc/QL2RAO,https://www.career.com.tw/BKUserUpload/BannerFileDis/20220627_091943979222o4.png
3.0,6,1,20220422_105054729X2WiS.jpg,https://reurl.cc/8ldj8d,https://www.career.com.tw/BKUserUpload/BannerFileDis/20220422_105054729X2WiS.jpg
3.0,6,1,20220420_1744485779KMLc.jpg,https://reurl.cc/8ldj8d,https://www.career.com.tw/BKUserUpload/BannerFileDis/20220420_1744485779KMLc.jpg
3.0,6,0,blog.png,https://stuff.pixnet.net/blog,https://s.pimg.tw/qrcode/stuff/blog.png
3.0,6,1,mobilewind_200x100.png,http://www.muziu.com.tw/wind/m/,http://www.muziu.com.tw/wind/images/mobilewind_200x100.png
3.0,6,0,blog (1).png,https://digiphoto.pixnet.net/blog,https://s.pimg.tw/qrcode/digiphoto/blog.png
3.0,6,0,w=223&h=294&exw=223&exh=294&gr=center&ar=fa&r=17890,http://line.naver.jp/ti/p/0saBGf0qe9,"https://p1-news.hfcdn.com/p1-news/MTg0MTEyOW5ld3M,/6995b33416fa21de_970x1319.jpg/qs/w=223&h=294&exw=223&exh=294&gr=center&ar=fa&r=17890"
3.0,6,0,w=98&h=134&exw=98&exh=134&gr=center&ar=fa&r=17890,http://line.naver.jp/ti/p/0saBGf0qe9,"https://p1-news.hfcdn.com/p1-news/MTgxNjU2NG5ld3M,/8985b0cf09b893a1_1178x1600.jpg/qs/w=98&h=134&exw=98&exh=134&gr=center&ar=fa&r=17890"
3.0,6,0,w=98&h=134&exw=98&exh=134&gr=center&ar=fa&r=17890,4712977741140,"https://p1-news.hfcdn.com/p1-news/MTgxNjU2NG5ld3M,/8985b0cf09b893a1_1178x1600.jpg/qs/w=98&h=134&exw=98&exh=134&gr=center&ar=fa&r=17890"
3.0,6,1,wechat qrcode2.png,http://weixin.qq.com/r/WD-_5qDE3v2hreSF92pK,http://www.psbeauty.com.tw/ckfinder/userfiles/images/wechat qrcode2.png
3.0,6,1,LINE@2.gif,https://line.me/R/ti/p/oI3dndMFzd,http://www.psbeauty.com.tw/CKeditor/upload/LINE@2.gif
3.0,6,1,DSC_3059-2.jpg,420661,https://sa.ylib.com/hotnews/images/DSC_3059-2.jpg
3.0,6,1,8cf69dbb-3bc9-4437-b9aa-d2b1b72805ec.jpg,https://edu.cpc.org.tw/class/content/62,https://www.cpc.org.tw/pubfiles/images/8cf69dbb-3bc9-4437-b9aa-d2b1b72805ec.jpg
3.0,6,1,ecac7496-5ed6-4127-a4f1-7b520968d5cb.jpg,http://store.cpc.org.tw/train/contents/TA0981,https://www.cpc.org.tw/pubfiles/images/ecac7496-5ed6-4127-a4f1-7b520968d5cb.jpg
3.0,6,1,48be1999-cc4f-483e-ba84-3972c2d1df08.jpg,http://store.cpc.org.tw/train/contents/TA0887,https://www.cpc.org.tw/pubfiles/images/48be1999-cc4f-483e-ba84-3972c2d1df08.jpg
3.0,6,0,BvB1uBquSo.png,https://line.me/R/ti/p/BvB1uBquSo,https://qr-official.line.me/L/BvB1uBquSo.png
3.0,6,0,11d5e6a45b005056995c76.jpg,http://sagami.tw,https://shop.r10s.com/030/116/83f6/1968/f087/396c/1e05/11d5e6a45b005056995c76.jpg
3.0,6,0,1111e6972b005056ae5055.jpg,http://sagami.tw,https://shop.r10s.com/046/e79/b4fe/7075/a072/3956/1ea8/1111e6972b005056ae5055.jpg
3.0,6,1,qr_android.png,https://play.google.com/store/apps/details?id=net.fetnet.fetvod,https://video.friday.tw/img/footer/qr_android.png
3.0,6,1,qr_iphone.png,https://itunes.apple.com/tw/app/friday%E5%BD%B1%E9%9F%B3/id1027671676?l=en&mt=8,https://video.friday.tw/img/footer/qr_iphone.png
3.0,6,1,google_play.png,https://play.google.com/store/apps/details?id=net.fetnet.fetvod,https://video.friday.tw/img/download/google_play.png
3.0,6,1,iphone_app.png,https://itunes.apple.com/tw/app/friday%E5%BD%B1%E9%9F%B3/id1027671676?l=en&mt=8,https://video.friday.tw/img/download/iphone_app.png
3.0,6,1,ipad_play.png,https://itunes.apple.com/tw/app/friday%E5%BD%B1%E9%9F%B3-for-ipad/id1027671666?l=en&mt=8,https://video.friday.tw/img/download/ipad_play.png
3.0,6,1,android_tv.png,https://bit.ly/3Q0Fyxc,https://video.friday.tw/img/download/android_tv.png?20220609
3.0,6,1,android_phone.png,https://bit.ly/3x9smNS,https://video.friday.tw/img/download/android_phone.png?20220609
3.0,6,1,androidTablet.png,https://bit.ly/3xdyXqy,https://video.friday.tw/img/download/androidTablet.png?20220609
3.0,6,1,200316013647.png,https://www.sju.edu.tw/,https://sjupas.sju.edu.tw/wp-content/uploads/2020/04/200316013647.png
3.0,6,0,img_255_0_0 (1).jpg,https://forms.gle/t8TXmvY996Rgngfm6,https://w6.pchome.com.tw/img/index_2019/img_255_0_0.jpg?t=1658116888
3.0,6,0,i-img1200x900-1641792557w4lvrw214339.jpg,4549526199677,https://auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0301/users/f3b5a4be53391411ff21257b586a4f11ea28f54a/i-img1200x900-1641792557w4lvrw214339.jpg
3.0,6,0,i-img1200x900-1641792557yjeqiw958748.jpg,4549526199677,https://auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0301/users/f3b5a4be53391411ff21257b586a4f11ea28f54a/i-img1200x900-1641792557yjeqiw958748.jpg
3.0,6,0,i-img1198x898-1651205453ajgrsg1879.jpg,241077075,https://auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0304/users/7b7312bd2fe5999583c98b86fbc6546fd3acbf08/i-img1198x898-1651205453ajgrsg1879.jpg
3.0,6,1,001.gif,http://www.carsensor.net/rd/shop/317297001/coupon/?CK=1&vos=csr370,https://www.carsensor.net/shopinfo/qrcode_coupon/317297/001.gif
3.0,6,0,3052214683036_b_6.jpg,https://line.me/R/ti/p/%40936kokkk,https://cimg.pchome.co.th/prods/146/830/3052214683036_b_6.jpg?uid=5005c6c3a07942038eb9eb8b009a1edd
3.0,6,0,3052214683036_b_6.jpg,8852007941051,https://cimg.pchome.co.th/prods/146/830/3052214683036_b_6.jpg?uid=5005c6c3a07942038eb9eb8b009a1edd
3.0,6,0,img_255_0_0 (1).jpg,https://forms.gle/t8TXmvY996Rgngfm6,https://w6.pchome.com.tw/img/index_2019/img_255_0_0.jpg?t=1658133097
3.0,6,0,img_255_0_0 (1).jpg,https://forms.gle/t8TXmvY996Rgngfm6,https://w6.pchome.com.tw/img/index_2019/img_255_0_0.jpg?t=1658134888
3.0,6,0,img_255_0_0 (1).jpg,https://forms.gle/t8TXmvY996Rgngfm6,https://w6.pchome.com.tw/img/index_2019/img_255_0_0.jpg?t=1658136691
3.0,6,0,img_255_0_0 (1).jpg,https://forms.gle/t8TXmvY996Rgngfm6,https://w6.pchome.com.tw/img/index_2019/img_255_0_0.jpg?t=1658138465
3.0,6,1,000002_1655279864.jpg,4712977742918,https://cs-a.ecimg.tw/items/DJAG0NA900F6MD1/000002_1655279864.jpg
3.0,6,1,banner_w1200h218cm_1.jpg,https://www.wharf-velous-tamsui.com/,https://www.tshs.ntpc.gov.tw/files/file_pool/1/0m081363608220906983/banner_w1200h218cm_1.jpg
3.0,6,1,170003172321.png,http://www.tshs.ntpc.gov.tw/,https://www.tshs.ntpc.gov.tw/files/file_pool/1/0h003626504620909232/170003172321.png
3.0,6,0,img_255_0_0 (1).jpg,https://forms.gle/t8TXmvY996Rgngfm6,https://w6.pchome.com.tw/img/index_2019/img_255_0_0.jpg?t=1658142114
3.0,6,0,img_255_0_0 (1).jpg,https://forms.gle/t8TXmvY996Rgngfm6,https://w6.pchome.com.tw/img/index_2019/img_255_0_0.jpg?t=1658143916
