layer,category,indomain,image_name,decode_url,image_urls
3,2,1,6160d7cbc4414caa2156ed8e34970b1cf9a10086.jpg,https://topvalue.com/4-namiko-nordic-nm1.html,https://fiber.3bb.co.th/wp-content/uploads/2022/06/Promotion-Web-Top-Value-July-420x5751-1.jpg
3,2,1,ce8975de87bc63019a8b6eb4344d7ea5247e7941.jpg,https://deversfood.app.link/eN6hLQvV78,https://fiber.3bb.co.th/wp-content/uploads/2022/06/Devers_promotion-web_420x575.jpg
3,2,1,7cfbbc22898ea431dae71af5edfe72944a7e2d45.jpg,https://www.orease.com/,https://fiber.3bb.co.th/wp-content/uploads/2022/06/PromotionWeb_OR_EASE.jpg
3,2,1,abacbeaf1fb493929afee86bdb5f71e13b81dac4.jpg,https://lin.ee/17Niakm,https://fiber.3bb.co.th/wp-content/uploads/2022/06/breo-thailandx3bb-420x575-1.jpg
3,2,1,b69f369c288f2010ebf999ba4bada148f1fa3373.jpg,https://fulico.co/,https://fiber.3bb.co.th/wp-content/uploads/2022/06/PromotionWeb_FULI.jpg
3,2,1,ab441cd19b4468efde8daaf28ea740323a9a3a54.jpg,https://qrco.de/bbFanp,https://fiber.3bb.co.th/wp-content/uploads/2022/06/Common-Ground_promotion-web_420x575.jpg
3,2,1,4afe31680c4d78f3673c658bed523fcebc9ccdb4.jpg,https://line.me/R/ti/p/%40cbp2467w,https://fiber.3bb.co.th/wp-content/uploads/2022/05/hinoya-june-420x575-1.jpg
3,2,1,79f2689e3f895e19cff292df9a3e61a73f046b72.jpg,https://www.3bb.co.th/3bb/app3bb,https://fiber.3bb.co.th/wp-content/uploads/2022/07/Call-Center_popup-web_1200x1200.jpg
3,2,1,34cff47301569128cabf5111dc2329596fc5b2db.jpg,http://weixin.qq.com/r/bXXy6irEoXferW6J9yB-,https://www.boe.com/nuxt/resouces/img/foot_share_ewm1.d53428f.jpg
3,2,1,c7c7b54f3bca3f9e20363425b1647f9a34054eb4.jpg,http://qr.weibo.cn/g/6jlu0t,https://www.boe.com/nuxt/resouces/img/foot_share_ewm2.8e4bfb9.jpg
3,2,1,569cae9f92ad695ce4f2c11e3611024609f723fc.jpg,https://a.smart321.com/npcomcgelectronicscgsmarthome,https://www.cginspiringlife.com/wp-content/uploads/2019/12/CG-Meridia-AC-1305-x-550-px.jpg
3,2,1,c0f73abd6fb7db5fda445987970c2527811262d4.png,https://play.google.com/store/apps/details?id=com.fplay.activity&hl=vi&gl=US,https://fptplay.vn/images/layout/qr-android.png
3,2,1,f6f048afbf4d3747f588f600b143b2c1ebe806b3.png,https://apps.apple.com/app/id646297996?fbclid=IwAR31kLRRvkLkUFqdmte6qCBKqkYxdl2xmwuZIgu5X6cFsV4NXrnrb516-Bg,https://fptplay.vn/images/layout/qr-ios.png
3,2,0,8241d5fb1e2cfd8e77cd672c2d9e3bd469cfc911,https://enterprise.google.com/android/enroll?et=TZXBVCODPOTYEVHEETUJ,https://lh3.googleusercontent.com/3nPsk5JdUS6UCiadN4Wms_MvA7E7aJS7aoNqAIy1UpEro-g4Mjda0rLfSk-XpnGY9joowqMxhz9m6i1La1Wy-3_-MS0rhlJJauD_HKJpVUSEbWyDQAw=w350-v3-e365
3,2,1,385d9929d11007b1ab1994852c4ff0edef25c7be.jpg,,https://www.android.com/static/2016/img/aife/homepage/devices/samsung-galaxy-s7-uk_1x.jpg
3,2,1,e6ba5d872d6ca3376693052c6185c41218643cae.png,https://m.skylife.co.kr/appdownload,https://www.skylife.co.kr/_nuxt/img/skylife_app_qr.987e9ff.png
3,2,1,3b8d34e37243052538939ae358b36071936baca4.jpg,http://bmri.id/mncplay2022,https://mncplay.id/wp-content/uploads/2022/06/Web-Square-Refferal-Mandiri.jpg
3,2,1,46946694eaa05ce940c519d28b30d2264e3350aa.jpg,https://www.cubmu.com/,https://www.transvision.co.id/img/mobile/PopUp_Banner.jpg
3,2,1,42a1f65f7343ab0206ec8fa9edfa97e8e1ccdd90.jpg,https://www.cubmu.com/,https://www.transvision.co.id/img/beranda/Banner01.jpg
3,2,1,ba2e5041c4b8402efcd92cfd2810df8f97e65797.jpg,https://www.cubmu.com/,https://www.transvision.co.id/img/mobile/Responsive01.jpg
3,2,1,bf332e6240c2cd163b0ff5fd83ba7f77b9efc93d.jpg,https://qrco.de/transvision,https://www.transvision.co.id/img/beranda/Banner02.jpg
3,2,1,8c7b060faf269dd20e42fdad94cdfd2690c49639.jpg,https://qrco.de/transvision,https://www.transvision.co.id/img/mobile/Responsive02.jpg
3,2,1,444e04b3007668c45fce8f742774372ea61342ab.jpeg,https://www.cubmu.com/,https://www.transvision.co.id/img/news/2308-tdf.jpeg
3,2,1,2639e17c81a060a528554eb649ebf0fe965aee02,755353,https://lh3.googleusercontent.com/YZb47WECgOr-BDBhrMI8xABWNYjy7A6ukfftTnzTdtmk-FY13HjQgGL2JDd-zDri_dY=w642
3,2,1,fd50891c8d1cd343ad7c5ec622d2f736f02ec34c,https://bit.ly/2YQqLxj,https://storage.googleapis.com/support-kms-prod/WYytGI9dYQ8qkUIktHzTYcAPzMVyvjJkiOVO
3,2,0,1a14e18fdd8906aa9231c65b8963b7218382efa1,402705,https://lh3.googleusercontent.com/O86aBGjOuW1O8aLz5mDjEtoDKkvqWiB2_rKHYdO6SYdd_pLlABpl6Z7u1nkjzUbK4pcPFA8brXcXuMySbZcMqxROjlVR3vGiJgsjWzE=w960
3,2,0,b8f1f8182d8b04dc12089ddbd80210b1be444a73.png,f52d4af6-2411-4d59-ae49-786d677ad92b,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgEty4tWguEt-dli0Ga7kNSt_hPobgHug8HmpMyV6g9tr2oA0uMnHWXH5P9I_WmZXdCixXhRCOCGy6CvEdIhTmcI0FRAAhDuvRchuvbxwwLhmDjGcY8ns1_lqFZNX8VAKEc2PxxYThookUHzSUDMl3Y6p1ED5xhkmbBD7_PNWHfzBC5Sc8e-94DWQ3S/s16000/pass-journey-wallet-only.png
3,2,0,17af6251e052efbae7d401c49641b2f510ce51a1.png,passes@googlepay,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiQ0xPvg-u3GKq-D-gZmFE5hKzvuD5KPajVj6v6LGSMqv782z102CpJtEX_tJHFA4aL2SkYiaTvxJth9w5BSUjaK-Q75kcbCbhRgh8D9s29h2DDBS46HGbmzu1vS60LrkdcpyFzWIyjDHYLMEoJ0DNmKRguBPw6Ox4ltMm6CqoW2bSJyeFJBnPO9W0j/s16000/visual-pass-editor-generic%20(1).png
3,2,0,9604f9308ff4698c53d3bd8bc621e605970a4780.jpg,"Harold B. Lee Library
Phone: 801-422 – 2927
TXT: 801-610-9024
URL: http://www.lib.byu.edu/",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiNQ4ajqwy9Yuc_N5ygXF2MBGqulRVKLC9Q2bI9rrKksN2BckPnqpm4-4jjF9XLMqNF3NiDNgS5EHEGL-wxHIv5vMclgxeLc-xDOn72ElH9GXYh8jc4iXL2pDojrW8kHmLdeF7bClE87VeMRoAM2ytIFVvRadTp1NURIMNrVm-lDWfqiwv6AafbnZO_/s16000/pass-collection.jpg
3,2,0,9604f9308ff4698c53d3bd8bc621e605970a4780.jpg,https://www.theguardian.com/technology/2011/sep/19/google-wallet-available-public,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiNQ4ajqwy9Yuc_N5ygXF2MBGqulRVKLC9Q2bI9rrKksN2BckPnqpm4-4jjF9XLMqNF3NiDNgS5EHEGL-wxHIv5vMclgxeLc-xDOn72ElH9GXYh8jc4iXL2pDojrW8kHmLdeF7bClE87VeMRoAM2ytIFVvRadTp1NURIMNrVm-lDWfqiwv6AafbnZO_/s16000/pass-collection.jpg
3,2,0,d3541f56acc4a58bf70b8033b8b53a36dc1f0861.gif,ksaig8sag3agag8,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjPUGcXapsQkGGerFgbUraO6Il6v0FZEvGeB2jSGtRJf9lg9xyN5_NE25Lr9x812lXp2wdupyugip5puRtjqcvCZZGcoUeDhia09slKOnLKFta9oPVaAcjOAhIHu051uc4mpoUAw9lbWSoOCTjRrmfP9oaUH7ud06BOdjo5kmhqUGjKp49f-Rk6PyFq/w341-h640/grouping-passes-demo.gif
3,2,1,37b45cd50fad9e388a280160e1564b78a7f295dc,goo.gl/qQQnWe,https://lh3.googleusercontent.com/AvNr-28OQgYZrAwB95VuXZwmknEAuetalvcxFdQiuzbyWMq1wvkHS2qg-t6INak9p7E=w804
3,2,1,83779704e30006cbe4bf95ce53df202eb03b4b82.png,https://samsungar.herokuapp.com/?device=watch_4_40mm&hub_active=0&disable_exit=1&cid=scom_ar&ch=scom&gn=web,https://image-us.samsung.com/us/watches/galaxy-watch4/creative/images/Watch_4_40mm_SCom_AR-QRCode_NoBack_20210902.png
3,2,1,ada41487239df939ef34d92dba894f5737eefaab.png,https://samsungar.herokuapp.com/?device=watch_4_classic_42mm&hub_active=0&disable_exit=1&cid=scom_ar&ch=scom&gn=web,https://image-us.samsung.com/us/watches/galaxy-watch4-classic/creative/images/Watch_4_Classic_42mm_SCom_AR-QRCode_NoBack_20210902.png
3,2,1,d3e1959f08c3223803f92c2a8fdc8ee6ca0dfa9e.png,https://businessmessages.google.com/widget/agent/903deb1f-b12c-4e9e-9514-5f1d99d0d0df?i=CiQ5MDNkZWIxZi1iMTJjLTRlOWUtOTUxNC01ZjFkOTlkMGQwZGYSCwij3OiCBhDA5_sKGgJ2MSpjCmFodHRwczovL2RldmVsb3BlcnMuZ29vZ2xlLmNvbS9idXNpbmVzcy1jb21tdW5pY2F0aW9ucy9idXNpbmVzcy1tZXNzYWdlcy9zdXBwb3J0P2ZhcV9mYWxsYmFjaz10cnVl,https://developers.google.com/static/business-communications/business-messages/support/images/faq-bot-qr.png
3,2,0,9d85ebf10ac3e2915b926499d4d0d2638486c2fd.jpg,061725,https://storage.googleapis.com/gweb-uniblog-publish-prod/images/image-PQGsbEt3QvPEgQ-large.max-1000x1000.jpg
3,2,1,3d5e9f76213cf58a57162ba09b49f0eefc6302b8.png,694102,https://fanplus.co.jp/static/fanplus/assets/image/works/fansite-fanclub/thumb_uverworld-min.png
3,2,0,26e4033904d20bf20bbb87465d8a7849e319d850.png,https://k9r54.app.goo.gl/desktoppagefooter,https://c1.neweggimages.com/WebResource/Themes/Nest/qrcodes/QRCode-APP.png
3,2,0,615486c5243ee7f5cf492e73969bd80b24c27c77.png,https://go.microsoft.com/fwlink/?linkid=2171853,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/qr-code-2be9b68eed.png
3,2,0,ee4f42c4b86d6d13c3227a48002b2317e8858b2c,53645573,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE4eCK8?ver=a035&q=90&m=6&h=500&w=1920&b=%23FFFFFFFF&l=f&o=t&aim=true
3,2,0,e1c003e6ecac84401c79ee254a8c8b24e225ac99.png,facebook,https://binaries.templates.cdn.office.net/support/templates/en-us/lt77833182_quantized.png
3,2,0,62878afad9952d96436055459f133f6dd7de9b69,https://go.skype.com/app.download.qrcodeskypemobile,https://secure.skypeassets.com/content/dam/scom/qr-campaign/qrcodeskypemobile-en.png?v1
3,2,0,86c08b8d4d97bdd45d7ff9e14ac1946bd2f942ac.png,http://aka.ms/download-msads-mobile,https://advertiseonbing-blob.azureedge.net/blob/bingads/media/page/solutions/app/msads_qr-100x100.png
3,2,1,c8f3fd7f2738566935494591774959f3396f6cef,http://weixin.qq.com/r/E0iKkubE4rudraLx9x0B,https://docs.microsoft.com/zh-TW/microsoft-365/media/4d8fe09c-1a11-4cd8-be4c-75add8dccddd.jpg?view=o365-worldwide
3,2,1,49ff170f43e1b6920c92a8de8e47d1c81431a80a.jpg,https://aka.ms/Start_Blog_QR,https://blogs.windows.com/wp-content/uploads/prod/sites/2/2021/09/MobileApp_QRcode_800x600.jpg
3,2,1,3d70da3b4aa5235290369d1259716b769932c980,776604,https://code4.ro/img/93c178b9-e4ad-4152-a4db-348fd34d6268/putem-10.png?q=80&fit=max&crop=1181%2C1181%2C0%2C0&w=400
3,2,1,1828d73ec0a63053c47861644667ba39124ed8ca,http://weixin.qq.com/r/E0iKkubE4rudraLx9x0B,https://docs.microsoft.com/en-us/microsoft-365/media/4d8fe09c-1a11-4cd8-be4c-75add8dccddd.jpg?view=o365-worldwide
3,2,1,a7d35048173eb93a9a18bcaeeb22ae00604ee83d.jpg,https://app.azure.com/h/W75K-RRG/b8323f,https://azurecomcdn.azureedge.net/cvt-2e4ebbd4279bd96d9f85fd8bafee6e74a9af862464b3d207b7052e161ebc776e/images/page/features/service-health/stay-informed.jpg
3,2,1,15b5ebf6bb24439697f24c9575c4b82c7c0282ba.png,https://www.codemag.com/onehourconsulting,https://www.codemag.com/Images/AdArtwork/TicketSmall.png
3,2,1,3c677706c01acc304c954912a96028a6862c5c50.png,ms-guides://c34303045/g/FHgkqST-iUupZ03UViebzg,https://dynamics365cdn.azureedge.net/cvt-8573ed766c88973bdc57505fca8d3706c31c1fc76a1b48adbbb06b4199fb2428/pictures/pages/supply-chain-management/capabilities/Capabilities5_Benefit4.png
3,2,0,e82824aa4a5f85721797cc00963c37b3b1b3eaed,366372,https://musicimage.xboxlive.com/catalog/video.movie.8D6KGWXN3XVZ/image?locale=en-us&mode=crop&purposes=BoxArt&q=90&h=300&w=200&format=jpg
3,2,1,4d8c2b85a15f059f81cb5bc5829481140f25207a.jpg,https://translate.it/RHWIY,https://www.microsoft.com/en-us/translator/education/wp-content/uploads/sites/14/2020/04/teams-how-to-pic2.jpg
3,2,1,f6ce14565c6a99186e3da1079ba155bf5bf0e155.png,479396,https://powerbicdn.azureedge.net/cvt-0ed6c367024e3357a99857776a8b359976292ad81009d0f68ed81e42afc59c05/pictures/pages/security/protect-your-data.png
3,2,0,107a61a6c1026c7739a7fc4b1306dce72e0621f5,http://qr.on.fork.cf,https://avatars.githubusercontent.com/u/2753330?v=4&s=80
3,2,0,ca2ac6f3e5765df2dc5f5364b21035b6de53bcfe,What does this mean?,https://avatars.githubusercontent.com/u/29652985?v=4&s=80
3,2,1,e02b9f6fccca3dfdc0dd4670bae75a701dd887c0.jpg,1234567890128,https://www.klarna.com/assets/sites/2/2022/06/20043358/Step-3-UK.jpg
3,2,0,1fed26fe7b0096fca6c8039a8b6a08b72e41d666.png,phonefactor://activate_account?code=593235058&url=https%3A%2F%2Fcys01pfpad02.phonefactor.net%2Fpad%2F944472174,https://support.content.office.net/en-us/media/65a2195c-bc85-4f68-bb38-4b28e6794dd7.png
3,2,0,87246b099c1b2d406165be353a48c07053dfb98f.png,http://weixin.qq.com/r/F0Nza1XE7QiSrREI9xYF,https://cms.wellingtoncollege.cn/uploads/png/2021/06/11/1623376193_43c6e88be62b9638eed6.png
3,2,1,7b30833bb756c9b0bfdcd0122d41cb2da1952930.png,openid://vc/?request_uri=https://beta.did.msidentity.com/v1.0/5f75a84b-ab73-4335-97d9-9bcedda1bae6/verifiablecredentials/request/b86d96c7-d3ed-441c-b5ae-19c10501b579,https://docs.microsoft.com/en-us/azure/active-directory/verifiable-credentials/media/verifiable-credentials-configure-issuer/scan-issuer-qr-code.png
3,2,1,3691594aab0c7b85d4ae7e0ba20a9a97a6ec0984.png,dce33483-c3b8-eb11-89ee-0003ff665ef9,https://docs.microsoft.com/en-us/dynamics365/industry/vaccination-management/media/portal-appt-confirm.png
3,2,1,0ec23b72cdd417f00fce4f763439bb377c1cb07a.png,https://www.paypal.me/abantecart,https://www.abantecart.com/images/paypal_qr_code.png
3,2,1,5b7d76b1f3391be152bf4922af1365e40a969f14.png,http://ppt.ms/kj3ntjhw,https://www.microsoft.com/en-us/translator/business/wp-content/uploads/sites/8/2020/07/QRScreen.png
3,2,1,5128789e91f3dfad5c285f2664889f13fcaae81c.jpg,440953,https://news.microsoft.com/wp-content/uploads/prod/2019/01/Win19a_SMC_0042.jpg
3,2,1,f5ac06d627a9c9eeb8d73c0a442c2a4b5e5e024e.jpg,http://weixin.qq.com/r/5UjO1vjEFKVrrby19x33,https://www.microsoftalumni.com/s/1769/images/gid2/editor/chapters/china/1211_1qr.jpg
3,2,1,a1853bf58b112148d5154160f151a978024b661f,https://forms.office.com/Pages/ResponsePage.aspx?id=v4j5cvGGr0GRqy180BHbR-MoXpNFvVJJliaeCRf24dZUOVY2N0k2VTBUTlFCSFdENElKWFIzNUczQS4u&qrcode=true,https://techcommunity.microsoft.com/t5/image/serverpage/image-id/326167i7A8639E8AFB9E8DF/image-size/small?v=v2&px=200
3,2,1,2f1df3dbd4e4aad3e3491bcfff37c0d9f42a4830.jpg,,https://news.microsoft.com/wp-content/uploads/prod/sites/68/2021/01/IMG_0209-scaled.jpg
3,2,0,b891a85c37d98027837928b49e05c1bcece9aab2.jpg,Contoso.com,https://support.content.office.net/en-us/media/cf849b81-c610-4091-a26a-8aced8c9c2e0.jpg
3,2,1,a8bb7b4413a22b0d27bddace55e9281303de2f12.png,XCPKE,https://www.microsoft.com/en-us/garage/wp-content/uploads/sites/5/2021/02/GroupTranscribe_ScreensShot4-1.png
3,2,0,8a216950aa6a60fc2e9ed727631b195251b7bcb9.jpg,588734,https://images.squarespace-cdn.com/content/v1/53c1d19ce4b080b39b0b4c40/1407701487281-CNFXVFFKIQ5690T76FKJ/MoyerCarrie_2004_TerraIncognita.jpg
3,2,1,582fe15b19f2ad88060cdd631cbaae9182657f15,9781620104996,https://cdn.shopify.com/s/files/1/0191/7850/products/a-quick-easy-guide-to-they-them-pronouns-9781620104996_hr-back_1024x1024.jpg?v=1575401507
3,2,0,a78120bef27d76ae131588849ae6577c62afdb2b.png,https://wbez.page.link/63fF,https://cdn.wbez.org/image/mobile-app/qr_code.png
3,2,0,7066bbe5674859518a4c9e17cd83ca56ae28ba04.jpg,000163,https://media.npr.org/assets/img/2017/11/30/gettyimages-1575804501_wide-982be1c8e90e753f22886fbd906f1ce1ecc84380-s300-c15.jpg
3,2,0,ceac7cb8653500b221c90ffbb4d7baa6ef20e184.jpg,00001234560000000018,https://media.npr.org/assets/img/2021/03/31/9780374159276_custom-cc6796b419865ef3bbc454229bf3e8968c787864-s1100-c50.jpg
3,2,1,4bd688a667a47644023647ae0ebedda7a0aad592.png,"{""Version"":""1.0.0"",""Id"":""4844b2cf-4d48-48a9-bc44-1a63bdd4f8ec"",""ZtdId"":""9dc78c27-8565-4381-bbe4-3719cc4c22c9"",""PKID"":"""",""SerialNumber"":"""",""SequenceBlockNumber"":1,""TotalBlocks"":1}",https://docs.microsoft.com/en-us/mem/autopilot/images/landing.png
3,2,1,1763e10a8aeb9b90b29119df1b77c1dda4827d11.png,"{""Version"":""1.0.0"",""Id"":""7ef9963b-c9f8-4367-95ba-b908a73ed930"",""ZtdId"":""9dc78c27-8565-4381-bbe4-3719cc4c22c9"",""PKID"":"""",""SerialNumber"":"""",""SequenceBlockNumber"":1,""TotalBlocks"":1}",https://docs.microsoft.com/en-us/mem/autopilot/images/white-glove-result.png
3,2,0,28e98c547470e310e75f30542eea217c0bead356.jpg,184688,https://media.npr.org/assets/img/2020/01/10/book-club-_wide-5affe9c83c7b623193e6250472ea2ebf38f5cd87-s1100-c50.jpg
3,2,0,f217cb018ba7269c27c7411824eaa1bff1031fc0.jpg,,https://media.npr.org/assets/img/2019/07/10/redwebres_making-movies-2019-web_por-luis-cantillo-1_wide-978406b6b8365fbfa1e25c9d9c46f841cbe68e9d-s1100-c50.jpg
3,2,1,ab8f617acbe01c4d5c44c638a03cf44c948cd6c3,https://podcasts.apple.com/podcast/1600292283,https://www.gpb.org/image-qr-generate-with-url?path=https%3A//podcasts.apple.com/podcast/1600292283
3,2,1,82b85b3bf844768ae305d4dfaef50e2c30dff2db,https://www.npr.org/podcasts/1064096218/classroom-conversations,https://www.gpb.org/image-qr-generate-with-url?path=https%3A//www.npr.org/podcasts/1064096218/classroom-conversations
3,2,1,8ebf5be6b142eca90fc19ae4db6db1ffca305ccf,https://open.spotify.com/show/24C3UI51sMshGSRt3JHbW8,https://www.gpb.org/image-qr-generate-with-url?path=https%3A//open.spotify.com/show/24C3UI51sMshGSRt3JHbW8
3,2,1,06ddeabeccab0dab9c5f481791ef368cb06a4b3a,https://podcasts.google.com/feed/aHR0cHM6Ly9ncGItcnNzLnN0cmVhbWd1eXMxLmNvbS9ncGIvY2xhc3Nyb29tLWNvbnZlcnNhdGlvbnMtZ29vZ2xlLXBvZGNhc3RzLnhtbA,https://www.gpb.org/image-qr-generate-with-url?path=https%3A//podcasts.google.com/feed/aHR0cHM6Ly9ncGItcnNzLnN0cmVhbWd1eXMxLmNvbS9ncGIvY2xhc3Nyb29tLWNvbnZlcnNhdGlvbnMtZ29vZ2xlLXBvZGNhc3RzLnhtbA
3,2,1,73a3974fc336231b162acf39ea219be326cb3994,https://www.stitcher.com/show/classroom-conversations,https://www.gpb.org/image-qr-generate-with-url?path=https%3A//www.stitcher.com/show/classroom-conversations
3,2,1,88dfda7397c10bf1fb1221a479688104bd6a01a5,https://tunein.com/podcasts/Education-Podcasts/Classroom-Conversations-p1603625/,https://www.gpb.org/image-qr-generate-with-url?path=https%3A//tunein.com/podcasts/Education-Podcasts/Classroom-Conversations-p1603625/
3,2,1,252c0dca0de7902e9c7df362e35976e07b121a34.jpg,351870,https://www.nationalpublicmedia.com/uploads/2019/10/Hero-1.jpg
3,2,0,24d4162d8c37f94f926f06e8453cc8aeaf5c39aa.jpg,477982,https://f4.bcbits.com/img/a3806442976_16.jpg
3,2,1,b911d6796043a1ae3c554c9f2f8d162d6c624bec.jpg,674353,https://kexp.org/media/filer_public_thumbnails/filer_public/d6/20/d6205fef-d669-48f7-a23f-6592b0f099bf/renaynay.jpg__800x800_q85_crop_subsampling-2_upscale.jpg
3,2,0,4ea2f44f3e16b5ff8c547f6e4f63482f687e422c,25450627,https://i.scdn.co/image/ab67616d00001e02c54fb0814f54c4216d741b12
3,2,1,e2f59942ccec56757d5ecd274e16821c9af137b6,429327,https://cdn.shopify.com/s/files/1/0573/1650/7846/articles/Alfonso_Lovo_Poder_Del_Alma_Mario_Moreno_atras_copy_345x345@2x.jpg?v=1635973424
3,2,0,d50ca374d79e60d535524d213320debebe3dcc8a,766439,https://seeded-session-images.scdn.co/v1/img/artist/1K23l3n63BTCtIMm0TyS4c/en
3,2,1,f09fa724cb6a5cf20eff56a698a75036099802c2.jpg,60481923,https://bluegrasscountry.org/wp-content/uploads/2019/02/CHillman.jpg
3,2,0,d4d5aa997fd57b53b5877a2fe09ded879affda53.jpg,https://get.gorillas.io/,https://media.wired.com/photos/62bf77775499d31d645ccb8f/4:3/w_1600%2Cc_limit/Gorillas-Delivery-App-Dark-Store-Europe-Business-Alamy-2G8F7TM.jpg
3,2,0,4355026bed4cd747c1209d136219e93f2ff8f189,D,https://media.wired.com/photos/62c899a1375f678977107d9d/16:9/w_800%2Ch_450%2Cc_limit/undefined
3,2,1,ba179db793e9fbf746aa8be35c46fee2c1622c96,155629,https://www.arts.gov/sites/default/files/styles/hero_image/public/images/Great%20Lakes%20Taming_0.jpg?h=3578a3b3&itok=iMkceqdP
3,2,0,4130949a306a1607f01b93637b1c855b0c808b8c.jpg,0190758025025,"https://m.media-amazon.com/images/I/71hcCAb5LKL._US972_BO54,255,255,255_FMjpg_QL100_.jpg"
3,2,0,e3c4fb2e097593cb095e3ae5de3b5b4e46b9222f.jpg,055068,https://m.media-amazon.com/images/S/dmp-catalog-images-prod/images/58a85de5-7ebb-464c-a13e-9d3008deb3bb/9f5176df-9a82-441e-a676-bba3baa14e7d--374250831._UXNaN_FMjpg_QL85_.jpg
3,2,0,c25ff782b1dc29af787e12826400f61bf8dbdfda.jpg,0602508357572,"https://m.media-amazon.com/images/I/61l+DOQU4VL._US972_BO54,255,255,255_FMjpg_QL100_.jpg"
