category,indomain,layer,urls
6,0,1,https://accounts.google.com/ServiceLogin?hl=en&passive=true&continue=https://shopping.google.com/%3Fgsx_auth_redirect%3Dtrue&ec=GAZAlAQ
6,0,1,"https://www.google.com/shopping/product/r/TW/17637757325571430071?prds=oid:18394440131323264489,eto:18394440131323264489_0,epd:18394440131323264489,prmr:1,rsk:PC_1899340882996897493&rss=ChZQQ18xODk5MzQwODgyOTk2ODk3NDkz&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhAG"
6,0,1,"https://www.google.com/shopping/product/r/TW/17478164981737765098?prds=oid:17876624406066307861,eto:17876624406066307861_0,epd:17876624406066307861,prmr:1,rsk:PC_17031542737475990478&rss=ChdQQ18xNzAzMTU0MjczNzQ3NTk5MDQ3OA%3D%3D&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhAN"
6,0,1,"https://www.google.com/shopping/product/r/TW/17344872639728370160?prds=oid:17771171681683034207,eto:17771171681683034207_0,epd:17771171681683034207,prmr:1,rsk:PC_1106437807510595609&rss=ChZQQ18xMTA2NDM3ODA3NTEwNTk1NjA5&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhAU"
6,0,1,"https://www.google.com/shopping/product/r/TW/4714564901194261177?prds=oid:17678247036669837388,eto:17678247036669837388_0,epd:17678247036669837388,prmr:1,rsk:PC_2425204023142241931&rss=ChZQQ18yNDI1MjA0MDIzMTQyMjQxOTMx&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhAb"
6,0,1,"https://www.google.com/shopping/product/r/TW/10143966257839608563?prds=oid:7603217015758968445,eto:7603217015758968445_0,epd:7603217015758968445,prmr:1,rsk:PC_6269544224311824432&rss=ChZQQ182MjY5NTQ0MjI0MzExODI0NDMy&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhAk"
6,0,1,"https://www.google.com/shopping/product/r/TW/12963575021990680672?prds=oid:5208357850775301934,eto:5208357850775301934_0,epd:5208357850775301934,prmr:1,rsk:PC_8889091458618674004&rss=ChZQQ184ODg5MDkxNDU4NjE4Njc0MDA0&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhAq"
6,0,1,"https://www.google.com/shopping/product/r/TW/9554675010920327151?prds=oid:4059732988727968522,eto:4059732988727968522_0,epd:4059732988727968522,prmr:1,rsk:PC_1357154288204018100&rss=ChZQQ18xMzU3MTU0Mjg4MjA0MDE4MTAw&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhAw"
6,0,1,"https://www.google.com/shopping/product/r/TW/1126702680522255300?prds=oid:18347914251911038038,eto:18347914251911038038_0,epd:18347914251911038038,prmr:1,rsk:PC_7676931337534047748&rss=ChZQQ183Njc2OTMxMzM3NTM0MDQ3NzQ4&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhA2"
6,0,1,"https://www.google.com/shopping/product/r/TW/7823241949351261181?prds=oid:9676469772429233906,eto:9676469772429233906_0,epd:9676469772429233906,prmr:1,rsk:PC_8444266656617855524&rss=ChZQQ184NDQ0MjY2NjU2NjE3ODU1NTI0&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhA8"
6,0,1,"https://www.google.com/shopping/product/r/TW/3213179918300638127?prds=oid:7975864144706551495,eto:7975864144706551495_0,epd:7975864144706551495,prmr:1,rsk:PC_1908436751718930576&rss=ChZQQ18xOTA4NDM2NzUxNzE4OTMwNTc2&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhBC"
6,0,1,"https://www.google.com/shopping/product/r/TW/161354158090903858?prds=oid:14933249893859386893,eto:14933249893859386893_0,epd:14933249893859386893,prmr:1,rsk:PC_10297849453859926837&rss=ChdQQ18xMDI5Nzg0OTQ1Mzg1OTkyNjgzNw%3D%3D&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhBI"
6,0,1,"https://www.google.com/shopping/product/r/TW/11141979705177579555?prds=oid:17910594951094209739,eto:17910594951094209739_0,epd:17910594951094209739,prmr:1,rsk:PC_15994330845410914504&rss=ChdQQ18xNTk5NDMzMDg0NTQxMDkxNDUwNA%3D%3D&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhBO"
6,0,1,"https://www.google.com/shopping/product/r/TW/8589252841784770597?prds=oid:3037346637219693180,eto:3037346637219693180_0,epd:3037346637219693180,prmr:1,rsk:PC_435930273258971119&rss=ChVQQ180MzU5MzAyNzMyNTg5NzExMTk%3D&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhBU"
6,0,1,"https://www.google.com/shopping/product/r/TW/15795800533172703063?prds=oid:12485297609087121729,eto:12485297609087121729_0,epd:12485297609087121729,prmr:1,rsk:PC_10402101477801327178&rss=ChdQQ18xMDQwMjEwMTQ3NzgwMTMyNzE3OA%3D%3D&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhBc"
6,0,1,"https://www.google.com/shopping/product/r/TW/331453204819753600?prds=oid:892096677253876405,eto:892096677253876405_0,epd:892096677253876405,prmr:1,rsk:PC_2967800729203180384&rss=ChZQQ18yOTY3ODAwNzI5MjAzMTgwMzg0&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhBj"
6,0,1,"https://www.google.com/shopping/product/r/TW/3849257569152126969?prds=oid:6394157636214987737,eto:6394157636214987737_0,epd:6394157636214987737,prmr:1,rsk:PC_9287664704485438419&rss=ChZQQ185Mjg3NjY0NzA0NDg1NDM4NDE5&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhBq"
6,0,1,"https://www.google.com/shopping/product/r/TW/8014062466435205686?prds=oid:16239665812367104563,eto:16239665812367104563_0,epd:16239665812367104563,prmr:1,rsk:PC_8497196438345206008&rss=ChZQQ184NDk3MTk2NDM4MzQ1MjA2MDA4&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhBx"
6,0,1,"https://www.google.com/shopping/product/r/TW/12383995191131922846?prds=oid:17180141939992048220,eto:17180141939992048220_0,epd:17180141939992048220,prmr:1,rsk:PC_15136621000070798279&rss=ChdQQ18xNTEzNjYyMTAwMDA3MDc5ODI3OQ%3D%3D&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegQIAhB5"
6,0,1,"https://www.google.com/shopping/product/r/TW/9638168781462076063?prds=oid:16736727169652088673,eto:16736727169652088673_0,epd:16736727169652088673,prmr:1,rsk:PC_2778705944937790516&rss=ChZQQ18yNzc4NzA1OTQ0OTM3NzkwNTE2&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegUIAhCAAQ"
6,0,1,"https://www.google.com/shopping/product/r/TW/16740738387653464275?prds=oid:14116478529369286365,eto:14116478529369286365_0,epd:14116478529369286365,prmr:1,rsk:PC_4178988503187606445&rss=ChZQQ180MTc4OTg4NTAzMTg3NjA2NDQ1&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegUIAhCHAQ"
6,0,1,"https://www.google.com/shopping/product/r/TW/3043330822853905048?prds=oid:13820420809593806242,eto:13820420809593806242_0,epd:13820420809593806242,prmr:1,rsk:PC_8452620733807030696&rss=ChZQQ184NDUyNjIwNzMzODA3MDMwNjk2&hl=en&sa=X&ved=2ahUKEwjtkbuS5cj4AhXSxBYFHT-5BkAQkLoIegUIAhCOAQ"
6,1,1,https://tw.shop.com/ps_recruit_intro-v.xhtml
6,0,1,http://browsehappy.com/
6,1,1,https://tw.shop.com/
6,1,1,https://tw.shop.com/nbts/login-myaccount.xhtml?hamm=1
6,1,1,https://tw.shop.com/nbts/account/order-history?hca=1
6,1,1,https://tw.shop.com/nbts/account/order-history?hca=2
6,1,1,https://tw.shop.com/info/help?hca=3
6,1,1,https://tw.shop.com/nbts/account/order-history?hamm=2
6,1,1,https://tw.shop.com/nbts/account/order-history?hamm=3
6,1,1,https://tw.shop.com/earn-cashback-k.xhtml?hamm=4
6,1,1,https://tw.shop.com/info/help?hamm=5
6,1,1,https://tw.shop.com/nbts/create-myaccount.xhtml?hamm=6
6,1,1,https://tw.shop.com/nbts/account?hamm=7
6,1,1,https://tw.shop.com/healthnutrition-a.xhtml?hcdl1=1&hcdl2=1
6,1,1,https://tw.shop.com/search/%E7%87%9F%E9%A4%8A%E8%A3%9C%E5%85%85%E5%93%81%E3%80%81%E4%BF%9D%E5%81%A5%E7%94%A8%E5%93%81-%E4%B8%80%E8%88%AC%E5%81%A5%E5%BA%B7-3?t=0&k=15&hcdl1=1&hcdl2=2&hcdl3=1
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E8%91%A1%E8%90%84%E7%B1%BD+%E6%9D%BE%E6%A8%B9%E7%9A%AE+%E7%B4%85%E9%85%92%E8%90%83%E5%8F%96%E7%B2%BE%E8%8F%AF%E7%B2%89%E6%9C%AB-644795616-p+.xhtml?hcdl1=1&hcdl2=2&hcdl3=2
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E7%B6%9C%E5%90%88%E7%B6%AD%E7%94%9F%E7%B4%A0%E7%B2%89%E6%9C%AB-644795625-p+.xhtml?hcdl1=1&hcdl2=2&hcdl3=3
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E5%80%8D%E8%AD%B7%E5%BA%B7%E9%85%8D%E6%96%B9%E7%B2%89%E6%9C%AB-1004699600-p+.xhtml?hcdl1=1&hcdl2=2&hcdl3=4
6,1,1,https://tw.shop.com/search/%E7%87%9F%E9%A4%8A%E8%A3%9C%E5%85%85%E5%93%81%E3%80%81%E4%BF%9D%E5%81%A5%E7%94%A8%E5%93%81-ATX-2+?hcdl1=1&hcdl2=3&hcdl3=1
6,1,1,https://tw.shop.com/%E7%BE%8E%E5%AE%89%E8%BB%9F%E7%B3%96-1347506701-p+.xhtml?hcdl1=1&hcdl2=3&hcdl3=2
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+ATX%E9%85%8D%E6%96%B9-644795628-p+.xhtml?hcdl1=1&hcdl2=3&hcdl3=3
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E5%B7%B4%E8%A5%BF%E8%8E%93%E9%85%8D%E6%96%B9%E7%B2%89%E6%9C%AB-644795622-p+.xhtml?hcdl1=1&hcdl2=3&hcdl3=4
6,1,1,https://tw.shop.com/search/%E7%87%9F%E9%A4%8A%E8%A3%9C%E5%85%85%E5%93%81%E3%80%81%E4%BF%9D%E5%81%A5%E7%94%A8%E5%93%81-%E8%AA%BF%E7%AF%80%E7%94%9F%E7%90%86%E6%A9%9F%E8%83%BD-3?t=0&k=15&hcdl1=1&hcdl2=4&hcdl3=1
6,1,1,https://tw.shop.com/%E6%98%93%E5%96%84+trade+%E9%AD%9A%E6%B2%B9%E7%B6%AD%E7%94%9F%E7%B4%A0E%E8%86%A0%E5%9B%8A%E9%A3%9F%E5%93%81-666275545-p+.xhtml?hcdl1=1&hcdl2=4&hcdl3=2
6,1,1,https://tw.shop.com/%E7%BE%8E%E5%AE%89%E5%B8%B8%E9%9D%92%E9%85%8D%E6%96%B9+reg+%E8%86%A0%E5%9B%8A%E9%A3%9F%E5%93%81-1167078811-p+.xhtml?hcdl1=1&hcdl2=4&hcdl3=3
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E9%81%A9%E6%98%8E%E9%85%8D%E6%96%B9%E7%B2%89%E6%9C%AB-644795614-p+.xhtml?hcdl1=1&hcdl2=4&hcdl3=4
6,1,1,https://tw.shop.com/search/%E7%87%9F%E9%A4%8A%E8%A3%9C%E5%85%85%E5%93%81%E3%80%81%E4%BF%9D%E5%81%A5%E7%94%A8%E5%93%81-%E9%AB%94%E5%8A%9B%E8%88%87%E7%B2%BE%E7%A5%9E-3?t=0&k=15&hcdl1=1&hcdl2=5&hcdl3=1
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E8%A4%87%E6%96%B9%E7%B6%AD%E7%94%9F%E7%B4%A0B%E7%B2%89%E6%9C%AB-644795623-p+.xhtml?hcdl1=1&hcdl2=5&hcdl3=2
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E8%BC%94%E9%85%B5%E7%B4%A0Q10%E7%B2%89%E6%9C%AB-644795626-p+.xhtml?hcdl1=1&hcdl2=5&hcdl3=3
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E7%B6%9C%E5%90%88%E7%A4%A6%E7%89%A9%E8%B3%AA%E7%B2%89%E6%9C%AB-644795624-p+.xhtml?hcdl1=1&hcdl2=5&hcdl3=4
6,1,1,https://tw.shop.com/search/%E7%87%9F%E9%A4%8A%E8%A3%9C%E5%85%85%E5%93%81%E3%80%81%E4%BF%9D%E5%81%A5%E7%94%A8%E5%93%81-%E6%B6%88%E5%8C%96%E5%81%A5%E5%BA%B7-3?t=0&k=15&hcdl1=1&hcdl2=6&hcdl3=1
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E7%9B%8A%E7%94%9F%E6%B6%88%E5%8C%96%E9%85%B5%E7%B4%A0%E7%B2%89%E6%9C%AB+%E9%9A%A8%E8%BA%AB%E5%8C%85-644795621-p+.xhtml?hcdl1=1&hcdl2=6&hcdl3=2
6,1,1,https://tw.shop.com/nutriclean+trade+%E5%85%88%E9%80%B2%E7%BA%96%E7%B6%AD%E7%B2%89-644795674-p+.xhtml?hcdl1=1&hcdl2=6&hcdl3=3
6,1,1,https://tw.shop.com/%E8%98%86%E8%96%88%E6%B1%81-644795699-p+.xhtml?hcdl1=1&hcdl2=6&hcdl3=4
6,1,1,https://tw.shop.com/search/women.children?hcdl1=1&hcdl2=7&hcdl3=1
6,1,1,https://tw.shop.com/%E6%84%9B%E7%9A%84%E5%A5%87%E8%B9%9F+trade+%E5%85%92%E7%AB%A5%E7%9B%8A%E7%94%9F%E8%8F%8C%E5%9A%BC%E7%89%87-1294104584-p+.xhtml?hcdl1=1&hcdl2=7&hcdl3=2
6,1,1,https://tw.shop.com/%E6%84%9B%E7%9A%84%E5%A5%87%E8%B9%9F+trade+%E5%85%92%E7%AB%A5%E6%B6%88%E5%8C%96%E9%85%B5%E7%B4%A0%E7%B2%89%E6%9C%AB-1294104582-p+.xhtml?hcdl1=1&hcdl2=7&hcdl3=3
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E5%AD%95%E5%A9%A6%E7%B6%9C%E5%90%88%E7%B6%AD%E7%94%9F%E7%B4%A0%E7%B2%89%E6%9C%AB-644795613-p+.xhtml?hcdl1=1&hcdl2=7&hcdl3=4
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E7%BE%8E%E5%A6%8D%E9%85%8D%E6%96%B9%E7%B2%89%E6%9C%AB-751488143-p+.xhtml?hcdl1=1&hcdl2=7&hcdl3=5
6,1,1,https://tw.shop.com/search/%E7%87%9F%E9%A4%8A%E8%A3%9C%E5%85%85%E5%93%81%E3%80%81%E4%BF%9D%E5%81%A5%E7%94%A8%E5%93%81-%E6%B4%BB%E5%8A%9B%E8%83%BD%E5%8A%9B%E4%BF%9D%E5%81%A5-3?t=0&k=15&hcdl1=1&hcdl2=8&hcdl3=1
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E5%9B%BA%E5%8F%AF%E5%AF%A7%E9%85%8D%E6%96%B9%E7%B2%89%E6%9C%AB-644795627-p+.xhtml?hcdl1=1&hcdl2=8&hcdl3=2
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E7%AD%89%E6%BB%B2%E9%88%A3%E7%B2%89%E6%9C%AB-644795619-p+.xhtml?hcdl1=1&hcdl2=8&hcdl3=3
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E7%B6%AD%E7%94%9F%E7%B4%A0D3+%E5%90%AB%E7%B6%AD%E7%94%9F%E7%B4%A0K2+%E7%B2%89%E6%9C%AB-830636060-p+.xhtml?hcdl1=1&hcdl2=8&hcdl3=4
6,1,1,https://tw.shop.com/%E5%85%A8%E6%96%B0%E7%94%9F%E6%B4%BB+-v246512-c+.xhtml?hcdl1=1&hcdl2=9&hcdl3=1
6,1,1,https://tw.shop.com/%E5%85%A8%E6%96%B0%E7%94%9F%E6%B4%BB+trade+%E7%B6%A0%E5%92%96%E5%95%A1%E8%B1%86%E7%86%B1%E9%89%BB%E9%85%8D%E6%96%B9%E8%86%A0%E5%9B%8A%E9%A3%9F%E5%93%81-1635278638-p+.xhtml?hcdl1=1&hcdl2=9&hcdl3=2
6,1,1,https://tw.shop.com/923491049-p.xhtml?hcdl1=1&hcdl2=9&hcdl3=3
6,1,1,https://tw.shop.com/%E5%85%A8%E6%96%B0%E7%94%9F%E6%B4%BB+trade+%E5%8D%B3%E4%BA%AB%E9%9B%AA%E5%85%8B-806808750-p+.xhtml?hcdl1=1&hcdl2=9&hcdl3=4
6,1,1,https://tw.shop.com/%E5%85%A8%E6%96%B0%E7%94%9F%E6%B4%BB+trade+%E8%88%92%E8%A1%A1%E9%85%8D%E6%96%B9%E9%8C%A0%E7%8B%80%E9%A3%9F%E5%93%81%E5%90%AB%E5%8D%97%E9%9D%9E%E9%86%89%E8%8C%84%E6%A0%B9%E8%91%89%E8%90%83%E5%8F%96%E7%89%A9-1362076298-p+.xhtml?hcdl1=1&hcdl2=9&hcdl3=5
6,1,1,https://tw.shop.com/search/%E9%A4%8A%E9%A1%8F%E7%BE%8E%E5%AE%B9?hcdl1=1&hcdl2=10&hcdl3=1
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E7%BE%8E%E5%A6%8D%E9%85%8D%E6%96%B9%E7%B2%89%E6%9C%AB-751488143-p+.xhtml?hcdl1=1&hcdl2=10&hcdl3=2
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E8%91%A1%E8%90%84%E7%B1%BD+%E6%9D%BE%E6%A8%B9%E7%9A%AE+%E7%B4%85%E9%85%92%E8%90%83%E5%8F%96%E7%B2%BE%E8%8F%AF%E7%B2%89%E6%9C%AB-644795616-p+.xhtml?hcdl1=1&hcdl2=10&hcdl3=3
6,1,1,https://tw.shop.com/%E6%84%9B%E5%B0%9A%E5%AE%83+reg+%E8%8E%93%E6%9E%9C%E9%85%8D%E6%96%B9%E7%B2%89%E6%9C%AB-644795615-p+.xhtml?hcdl1=1&hcdl2=10&hcdl3=4
6,1,1,https://tw.shop.com/2020healthandcleaning-k.xhtml?tkr=210210134938&hcda=1
6,1,1,https://tw.shop.com/Beauty-a.xhtml?hcdl1=2&hcdl2=1
6,1,1,https://tw.shop.com/search/%E7%BE%8E%E5%A6%9D%E3%80%81%E4%BF%9D%E9%A4%8A-%E8%87%89%E9%83%A8%E5%BD%A9%E5%A6%9D-3?hcdl1=2&hcdl2=2&hcdl3=1
6,1,1,https://tw.shop.com/search/%E7%BE%8E%E5%A6%9D%E3%80%81%E4%BF%9D%E9%A4%8A-%E8%87%89%E9%83%A8%E5%BD%A9%E5%A6%9D-%E8%87%89%E9%83%A8%E5%BD%A9%E5%A6%9D%E9%A1%9E%E5%9E%8B-%E7%B2%89%E5%BA%95-34?hcdl1=2&hcdl2=2&hcdl3=2
6,1,1,https://tw.shop.com/search/%E7%BE%8E%E5%A6%9D%E3%80%81%E4%BF%9D%E9%A4%8A-%E8%87%89%E9%83%A8%E5%BD%A9%E5%A6%9D-%E8%87%89%E9%83%A8%E5%BD%A9%E5%A6%9D%E9%A1%9E%E5%9E%8B-%E7%B2%89%E9%A4%85%E5%8F%8A%E7%B2%89%E9%A4%85%E7%9B%92-34?hcdl1=2&hcdl2=2&hcdl3=3
6,1,1,https://tw.shop.com/search/%E7%BE%8E%E5%A6%9D%E3%80%81%E4%BF%9D%E9%A4%8A-%E8%87%89%E9%83%A8%E5%BD%A9%E5%A6%9D-%E8%87%89%E9%83%A8%E5%BD%A9%E5%A6%9D%E9%A1%9E%E5%9E%8B-%E8%85%AE%E7%B4%85-34?hcdl1=2&hcdl2=2&hcdl3=4
6,1,1,https://tw.shop.com/search/%E7%BE%8E%E5%A6%9D%E3%80%81%E4%BF%9D%E9%A4%8A-%E8%87%89%E9%83%A8%E5%BD%A9%E5%A6%9D-%E8%87%89%E9%83%A8%E5%BD%A9%E5%A6%9D%E9%A1%9E%E5%9E%8B-%E5%8D%B8%E5%A6%9D-34?hcdl1=2&hcdl2=2&hcdl3=5
6,1,1,https://tw.shop.com/search/%E7%BE%8E%E5%A6%9D%E3%80%81%E4%BF%9D%E9%A4%8A-%E8%87%89%E9%83%A8%E5%BD%A9%E5%A6%9D-%E8%87%89%E9%83%A8%E5%BD%A9%E5%A6%9D%E9%A1%9E%E5%9E%8B-%E5%AE%9A%E5%A6%9D-34?hcdl1=2&hcdl2=2&hcdl3=6
