category,indomain,layer,urls
5,1,1,https://www.litv.tv/vod/movie/?to=.category_content_section%5Bdata-program-publish-pics-type%3D%27theme%27%5D
5,1,1,https://www.litv.tv/vod/movie/filter.do?category_id=root
5,1,1,https://www.litv.tv/vod/comic/advanced_filter.do
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=38
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=40
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=39
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=51
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=662
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=318
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=99
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=67
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=111
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=35
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=317
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=609
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=166
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=107
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=106
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=61
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=59
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=57
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=62
5,1,1,https://www.litv.tv/vod/comic/list.do?category_id=58
5,1,1,https://www.litv.tv/vod/comic/filter.do?category_id=root
5,1,1,https://www.litv.tv/vod/kids/advanced_filter.do
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=369
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=511
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=513
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=96
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=325
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=648
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=551
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=221
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=533
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=747
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=614
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=531
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=532
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=522
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=713
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=366
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=684
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=340
5,1,1,https://www.litv.tv/vod/kids/list.do?category_id=783
5,1,1,https://www.litv.tv/vod/kids/filter.do?category_id=root
5,1,1,https://www.litv.tv/vod/drama/advanced_filter.do
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=56
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=78
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=55
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=90
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=800
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=530
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=52
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=54
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=53
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=569
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=327
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=433
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=681
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=649
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=666
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=181
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=383
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=89
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=293
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=43
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=88
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=420
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=45
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=637
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=180
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=479
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=480
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=481
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=418
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=560
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=91
5,1,1,https://www.litv.tv/vod/drama/list.do?category_id=676
5,1,1,https://www.litv.tv/vod/drama/filter.do?category_id=root
5,1,1,https://www.litv.tv/vod/show/advanced_filter.do
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=74
5,1,1,https://www.litv.tv/vod/ent/list.do?category_id=113&sort=on_shelf_date
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=70
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=71
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=543
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=598
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=719
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=534
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=754
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=568
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=563
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=741
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=156
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=63
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=157
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=790
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=155
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=491
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=299
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=804
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=158
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=477
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=174
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=478
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=175
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=738
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=349
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=690
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=488
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=787
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=510
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=687
5,1,1,https://www.litv.tv/vod/show/list.do?category_id=798
5,1,1,https://www.litv.tv/vod/show/filter.do?category_id=root
5,1,1,https://www.litv.tv/vod/blessedlife/advanced_filter.do
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=230
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=234
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=791
5,1,1,https://777tv.app/
5,1,1,https://777tv.app/vod/type/id/2.html
5,1,1,https://777tv.app/vod/type/id/3.html
5,1,1,https://777tv.app/vod/type/id/4.html
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=789
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=229
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=352
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=309
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=650
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=238
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=355
5,0,1,https://jumi.co/browse/1.html
5,0,1,https://bit.ly/30UCDiC
5,0,1,https://oiobbs.com
5,1,1,https://777tv.app/index.php/label/hot.html
5,1,1,https://777tv.app/vod/type/id/13.html
5,1,1,https://777tv.app/vod/type/id/20.html
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=416
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=545
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=353
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=236
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=356
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=235
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=301
5,1,1,https://777tv.app/vod/type/id/16.html
5,1,1,https://777tv.app/vod/type/id/15.html
5,1,1,https://777tv.app/vod/type/id/14.html
5,1,1,https://777tv.app/vod/type/id/21.html
5,1,1,https://777tv.app/vod/type/id/1.html
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=782
5,1,1,https://www.litv.tv/vod/blessedlife/list.do?category_id=693
5,1,1,https://www.litv.tv/vod/blessedlife/filter.do?category_id=root
5,1,1,https://www.litv.tv/resources/image.html?alt=%e4%bb%a5%e5%ae%b6%e4%ba%ba%e4%b9%8b%e5%90%8d%e7%ac%ac1%e9%9b%86&src=https%3a%2f%2fcdnstatic.svc.litv.tv%2fpics%2f43544-000001-372495.jpg
5,0,1,http://bit.ly/2ROGn0C
5,1,1,https://www.litv.tv/vod/drama/filter.do?year=2020
5,1,1,https://www.litv.tv/vod/drama/filter.do?country=CN
5,1,1,https://777tv.app/vod/type/id/29.html
5,1,1,https://777tv.app/vod/type/id/30.html
5,1,1,https://777tv.app/vod/type/id/11.html
5,1,1,https://777tv.app/vod/type/id/6.html
5,1,1,https://777tv.app/vod/type/id/9.html
5,1,1,https://777tv.app/vod/type/id/7.html
5,1,1,https://777tv.app/vod/type/id/8.html
5,1,1,https://www.litv.tv/vod/drama/filter.do?category=82
5,1,1,https://www.litv.tv/vod/drama/filter.do?category=269
5,1,1,https://www.litv.tv/search/search.do?search_input=%e8%ad%9a%e6%9d%be%e9%9f%bb
5,1,1,https://www.litv.tv/search/search.do?search_input=%e5%ae%8b%e5%a8%81%e9%be%8d
5,1,1,https://www.litv.tv/search/search.do?search_input=%e5%bc%b5%e6%96%b0%e6%88%90
5,1,1,https://www.litv.tv/search/search.do?search_input=%e6%b6%82%e6%9d%be%e5%b2%a9
5,1,1,https://777tv.app/vod/type/id/12.html
5,1,1,https://777tv.app/vod/type/id/10.html
5,1,1,https://777tv.app/vod/type/id/24.html
5,1,1,https://www.litv.tv/search/search.do?search_input=%e5%bc%b5%e6%99%9e%e8%87%a8
5,1,1,https://www.litv.tv/search/search.do?search_input=%e5%ad%ab%e9%8a%a5
5,1,1,https://www.litv.tv/search/search.do?search_input=%e4%bd%95%e7%91%9e%e8%b3%a2
5,1,1,https://www.litv.tv/search/search.do?search_input=%e7%8e%8b%e8%96%87
5,1,1,https://www.litv.tv/search/search.do?search_input=%e6%a5%8a%e7%ab%a5%e8%88%92
5,1,1,https://www.litv.tv/search/search.do?search_input=%e5%ae%8b%e8%8a%b3%e5%9c%92
5,1,1,https://www.litv.tv/search/search.do?search_input=%e5%ae%89%e6%88%88
5,1,1,https://777tv.app/vod/type/id/31.html
5,1,1,https://777tv.app/vod/type/id/22.html
5,1,1,https://www.litv.tv/search/search.do?search_input=%e8%8b%91%e5%86%89
5,1,1,https://www.litv.tv/search/search.do?search_input=%e4%b8%81%e6%a2%93%e5%85%89
5,1,1,https://www.litv.tv/channel/introduction.do
5,1,1,https://777tv.app/vod/play/id/193040/sid/1/nid/1.html
5,1,1,https://777tv.app/vod/show/id/8.html
5,1,1,https://777tv.app/vod/show/area/%E4%B8%AD%E5%9C%8B%E8%87%BA%E7%81%A3%2C%E4%B8%AD%E5%9C%8B%E9%A6%99%E6%B8%AF/id/8.html
5,1,1,https://777tv.app/vod/show/id/8/year/2021.html
5,1,1,https://777tv.app/vod/search/actor/%E9%82%B1%E6%BE%A4.html
5,1,1,https://777tv.app/vod/search/actor/%E8%A8%B1%E7%91%8B%E7%94%AF.html
5,1,1,https://777tv.app/vod/search/actor/%E8%94%A1%E6%8C%AF%E5%8D%97.html
5,1,1,https://777tv.app/vod/search/actor/%E9%8D%BE%E6%AC%A3%E5%87%8C.html
5,1,1,https://777tv.app/vod/search/actor/%E8%97%8D%E8%91%A6%E8%8F%AF.html
5,1,1,https://777tv.app/vod/search/actor/%E9%99%BD%E9%9D%9A.html
5,1,1,https://777tv.app/vod/search/actor/%E9%BB%83%E8%B7%AF%E6%A2%93%E8%8C%B5.html
5,1,1,https://777tv.app/vod/search/director/%E6%AE%B7%E6%8C%AF%E8%B1%AA.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/6/nid/1.html
5,1,1,https://www.litv.tv/promo/purchase_home/
5,1,1,https://www.litv.tv/copyright.do
5,1,1,https://www.litv.tv/privacy.do
5,0,1,https://fino.svc.litv.tv/tos/pc.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/1/nid/2.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/4/nid/1.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/3/nid/1.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/2/nid/1.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/1.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/2.html
5,1,1,https://www.litv.tv/promo/multiscreen/#downloadapp
5,1,1,https://www.litv.tv/promo/coupon/
5,1,1,https://www.litv.tv/promo/voucher/
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/3.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/4.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/5.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/6.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/7.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/8.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/9.html
5,0,1,https://support.litv.tv/hc/zh-tw
5,1,1,https://www.litv.tv/service/contactus.do
5,0,1,https://www.facebook.com/LiTVfans/
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/10.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/11.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/12.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/13.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/14.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/15.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/16.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/17.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/18.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/19.html
5,1,1,https://777tv.app/vod/play/id/193040/sid/5/nid/20.html
5,1,1,https://777tv.app/vod/detail/id/219494.html
5,1,1,https://777tv.app/vod/detail/id/219089.html
5,1,1,https://777tv.app/vod/detail/id/219088.html
5,1,1,https://777tv.app/vod/detail/id/219086.html
5,1,1,https://777tv.app/vod/detail/id/218866.html
5,1,1,https://imaple.co/
5,1,1,https://imaple.co/type/1.html
5,1,1,https://imaple.co/type/2.html
5,1,1,https://imaple.co/type/3.html
5,1,1,https://777tv.app/vod/detail/id/218721.html
5,1,1,https://777tv.app/vod/detail/id/218717.html
5,1,1,https://777tv.app/vod/detail/id/218715.html
5,1,1,https://777tv.app/vod/detail/id/218296.html
5,1,1,https://imaple.co/type/4.html
5,1,1,https://imaple.co/type/27.html
5,0,1,https://eynywin.com
5,0,1,https://iqq6.cloud/?fromsite=13128.join
5,1,1,https://imaple.co/show/6.html
5,1,1,https://777tv.app/vod/detail/id/218210.html
5,1,1,https://777tv.app/vod/detail/id/218122.html
5,1,1,https://777tv.app/vod/detail/id/217743.html
5,1,1,https://imaple.co/show/7.html
5,1,1,https://imaple.co/show/8.html
5,1,1,https://imaple.co/show/9.html
5,1,1,https://imaple.co/show/10.html
5,1,1,https://imaple.co/show/11.html
5,1,1,https://imaple.co/show/12.html
5,1,1,https://imaple.co/show/20.html
5,1,1,https://777tv.app/vod/detail/id/118544.html
5,1,1,https://777tv.app/vod/detail/id/191915.html
5,1,1,https://777tv.app/vod/detail/id/192101.html
5,1,1,https://777tv.app/vod/detail/id/212650.html
5,1,1,https://imaple.co/show/21.html
5,1,1,https://imaple.co/show/22.html
5,1,1,https://imaple.co/show/38.html
5,1,1,https://imaple.co/show/13.html
5,1,1,https://imaple.co/show/14.html
5,1,1,https://imaple.co/show/15.html
5,1,1,https://777tv.app/vod/detail/id/30712.html
5,1,1,https://777tv.app/vod/detail/id/182248.html
5,1,1,https://777tv.app/vod/detail/id/166071.html
5,1,1,https://imaple.co/show/16.html
5,1,1,https://imaple.co/show/23.html
5,1,1,https://imaple.co/show/24.html
5,1,1,https://imaple.co/show/25.html
5,1,1,https://imaple.co/show/29.html
5,1,1,https://imaple.co/show/30.html
5,1,1,https://777tv.app/vod/detail/id/198168.html
5,1,1,https://777tv.app/vod/detail/id/196215.html
5,1,1,https://777tv.app/vod/detail/id/182208.html
5,1,1,https://777tv.app/vod/detail/id/216716.html
5,1,1,https://imaple.co/show/31.html
5,1,1,https://imaple.co/show/32.html
5,1,1,https://imaple.co/show/33.html
5,1,1,https://imaple.co/show/34.html
5,1,1,https://imaple.co/show/35.html
5,1,1,https://imaple.co/show/36.html
5,1,1,https://777tv.app/vod/detail/id/121405.html
5,1,1,https://777tv.app/vod/show/by/hits/id/8.html
5,1,1,https://777tv.app/vod/detail/id/215367.html
5,1,1,https://dramaq.in/
5,1,1,https://dramaq.in/tw/
5,1,1,https://dramaq.in/cn/
5,1,1,https://dramaq.in/kr/
5,1,1,https://dramaq.in/jp/
5,1,1,https://dramaq.in/th/
5,1,1,https://imaple.co/show/37.html
5,1,1,https://imaple.co/index.php/label/hot.html
5,1,1,https://imaple.co/gbook
5,1,1,https://imaple.co/search/wd/%E9%9B%AA%E4%B8%AD%E6%82%8D%E5%88%80%E8%A1%8C.html
5,1,1,https://777tv.app/vod/detail/id/162403.html
5,1,1,https://777tv.app/vod/detail/id/185669.html
5,1,1,https://777tv.app/vod/detail/id/181259.html
5,1,1,https://777tv.app/vod/detail/id/166846.html
5,1,1,https://777tv.app/vod/detail/id/214359.html
5,1,1,https://777tv.app/vod/detail/id/170606.html
5,1,1,https://dramaq.in/update.html
5,1,1,https://dramaq.in/new.html
5,1,1,https://dramaq.in/all.html
5,1,1,https://dramaq.in/kr20174244/
5,1,1,https://dramaq.in/th20208154/
5,1,1,https://dramaq.in/th20208221/
5,1,1,https://imaple.co/search/wd/%E8%8F%AF%E7%87%88%E5%88%9D%E4%B8%8A%E7%AC%AC%E4%BA%8C%E5%AD%A3.html
5,1,1,https://imaple.co/search/wd/%E5%AE%B6%E6%97%8F%E6%A6%AE%E8%80%80.html
5,1,1,https://imaple.co/search/wd/%E9%A3%9B%E8%99%8E3%E4%B9%8B%E5%A3%AF%E5%BF%97%E8%8B%B1%E9%9B%84%E7%B2%B5%E8%AA%9E.html
5,1,1,https://imaple.co/play/45588-1-1.html
5,1,1,https://imaple.co/show/13/area/%E5%A4%A7%E9%99%B8.html
5,1,1,https://imaple.co/show/13/year/2020.html
5,1,1,https://777tv.app/vod/detail/id/193040.html
5,1,1,https://777tv.app/vod/detail/id/214365.html
5,1,1,https://777tv.app/vod/detail/id/175294.html
5,1,1,https://777tv.app/vod/detail/id/184119.html
5,1,1,https://777tv.app/vod/detail/id/28798.html
5,1,1,https://777tv.app/vod/detail/id/175810.html
5,1,1,https://imaple.co/search/actor/%E6%B1%9F%E7%96%8F%E5%BD%B1.html
5,1,1,https://imaple.co/search/actor/%E7%AB%A5%E7%91%A4.html
5,1,1,https://imaple.co/search/actor/%E6%A5%8A%E7%8E%8F.html
5,1,1,https://imaple.co/search/actor/%E6%AF%9B%E6%9B%89%E5%BD%A4.html
5,1,1,https://imaple.co/search/actor/%E6%9D%8E%E6%BE%A4%E9%8B%92.html
5,1,1,https://imaple.co/search/actor/%E7%8E%8B%E8%87%AA%E5%81%A5.html
5,1,1,https://777tv.app/vod/detail/id/164192.html
5,1,1,https://777tv.app/vod/detail/id/216918.html
5,1,1,https://777tv.app/user/reg.html
5,1,1,https://777tv.app/user/findpass.html
5,0,1,https://777tv.me/browse/1.html
5,1,1,https://777tv.app/index.php/vod/type/id/2.html
5,1,1,https://imaple.co/search/director/%E5%BC%B5%E6%9B%89%E6%B3%A2.html
5,1,1,https://imaple.co/play/45588-6-1.html
5,1,1,https://imaple.co/play/45588-6-2.html
5,1,1,https://imaple.co/play/45588-6-3.html
5,1,1,https://imaple.co/play/45588-6-4.html
5,1,1,https://imaple.co/play/45588-6-5.html
5,1,1,https://777tv.app/index.php/vod/type/id/3.html
5,1,1,https://777tv.app/index.php/vod/type/id/4.html
5,1,1,https://imaple.co/play/45588-6-6.html
5,1,1,https://imaple.co/play/45588-6-7.html
5,1,1,https://imaple.co/play/45588-6-8.html
5,1,1,https://imaple.co/play/45588-6-9.html
5,1,1,https://imaple.co/play/45588-6-10.html
5,1,1,https://imaple.co/play/45588-6-11.html
5,1,1,https://imaple.co/play/45588-6-12.html
5,1,1,https://imaple.co/play/45588-6-13.html
5,1,1,https://imaple.co/play/45588-6-14.html
5,1,1,https://imaple.co/play/45588-6-15.html
5,1,1,https://imaple.co/play/45588-6-16.html
5,1,1,https://imaple.co/play/45588-6-17.html
5,1,1,https://imaple.co/play/45588-6-18.html
5,1,1,https://imaple.co/play/45588-6-19.html
5,1,1,https://imaple.co/play/45588-6-20.html
5,1,1,https://imaple.co/play/45588-6-21.html
5,1,1,https://imaple.co/play/45588-6-22.html
5,1,1,https://imaple.co/play/45588-6-23.html
5,1,1,https://imaple.co/play/45588-6-24.html
5,1,1,https://imaple.co/play/45588-6-25.html
5,1,1,https://imaple.co/play/45588-6-26.html
5,1,1,https://imaple.co/play/45588-6-27.html
5,1,1,https://imaple.co/play/45588-6-28.html
5,1,1,https://imaple.co/play/45588-6-29.html
5,1,1,https://imaple.co/play/45588-6-30.html
5,1,1,https://imaple.co/play/45588-6-31.html
5,1,1,https://imaple.co/play/45588-6-32.html
5,1,1,https://imaple.co/play/45588-6-33.html
5,1,1,https://imaple.co/play/45588-6-34.html
5,1,1,https://imaple.co/play/45588-6-35.html
5,1,1,https://imaple.co/play/45588-6-36.html
5,1,1,https://imaple.co/play/45588-6-37.html
5,1,1,https://imaple.co/play/45588-6-38.html
5,1,1,https://imaple.co/play/45588-6-39.html
5,1,1,https://imaple.co/play/45588-6-40.html
5,1,1,https://imaple.co/play/45588-6-41.html
5,1,1,https://imaple.co/play/45588-6-42.html
5,1,1,https://imaple.co/play/45588-6-43.html
5,1,1,https://imaple.co/play/45588-9-1.html
5,1,1,https://imaple.co/play/45588-9-2.html
5,1,1,https://imaple.co/play/45588-9-3.html
5,1,1,https://imaple.co/play/45588-9-4.html
5,1,1,https://imaple.co/play/45588-9-5.html
5,1,1,https://imaple.co/play/45588-9-6.html
5,1,1,https://imaple.co/play/45588-9-7.html
5,1,1,https://imaple.co/play/45588-9-8.html
5,1,1,https://imaple.co/play/45588-9-9.html
5,1,1,https://imaple.co/play/45588-9-10.html
5,1,1,https://imaple.co/play/45588-9-11.html
5,1,1,https://imaple.co/play/45588-9-12.html
5,1,1,https://imaple.co/play/45588-9-13.html
5,1,1,https://imaple.co/play/45588-9-14.html
5,1,1,https://imaple.co/play/45588-9-15.html
5,1,1,https://imaple.co/play/45588-9-16.html
5,1,1,https://imaple.co/play/45588-9-17.html
5,1,1,https://imaple.co/play/45588-9-18.html
5,1,1,https://imaple.co/play/45588-9-19.html
5,1,1,https://imaple.co/play/45588-9-20.html
5,1,1,https://imaple.co/play/45588-9-21.html
5,1,1,https://imaple.co/play/45588-9-22.html
5,1,1,https://imaple.co/play/45588-9-23.html
5,1,1,https://imaple.co/play/45588-9-24.html
5,1,1,https://imaple.co/play/45588-9-25.html
5,1,1,https://imaple.co/play/45588-9-26.html
5,1,1,https://imaple.co/play/45588-9-27.html
